account_id,year_month_won,upgraded_boolean,age_in_months,pre_upgrade_plan,post_upgrade_plan,upgrade_levels,num_agents,mrr_pre_upgrade,mrr_post_upgrade,mrr_delta,num_trig,num_automations,num_tags,num_macros,num_groups,num_orgs,num_fields,enabled_HC,enabled_redaction,enabled_insights,enabled_talk,enabled_widget,enabled_csat,enabled_hours,enabled_slas,enabled_HCcode,enabled_community,num_apps,num_tix_solved_last60d
1040875,201607,1,4,Essential,Team,1,3,27,27,0,6,1,6,4,1,1,0,0,0,NULL,0,0,0,0,0,0,1,0,574
1041108,201607,1,1,Essential,Team,1,NULL,18,50,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,23
1041193,201609,1,1,Essential,Team,1,NULL,5,19,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,93
1041320,201606,1,1,Essential,Team,1,NULL,54,250,196,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,7
1041329,201606,1,2,Team,Professional,1,NULL,50,118,68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,640
1041601,201607,1,3,Team,Enterprise,2,4,100,500,400,2,0,26510,2,1,1,1,1,0,NULL,0,0,0,0,0,1,1,0,245
1042108,201607,1,0,Essential,Team,1,NULL,9,25,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,11
1042196,201609,1,1,Essential,Team,1,NULL,16.86,64.08,47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1
1042590,201607,1,4,Essential,Team,1,1,10,38,28,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,49
1042623,201606,1,0,Team,Professional,1,NULL,25,59,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,13
1042870,201607,1,0,Essential,Team,1,NULL,5,19,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
1043038,201607,1,1,Essential,Team,1,2,9,25,16,7,1,2,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,2,1232
1043110,201606,1,4,Team,Professional,1,7,350,826,476,11,1,3472,10,13,307,0,0,0,NULL,1,0,0,0,0,0,1,1,7932
1043357,201606,1,1,Professional,Enterprise,1,NULL,155.42,629.66,474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4608
1043366,201608,1,2,Essential,Team,1,NULL,5,19,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
1043426,201608,1,1,Essential,Team,1,1,9,9,0,7,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,0,1,0,NULL
1043766,201607,1,0,Essential,Team,1,NULL,45,125,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,469
1043894,201608,1,0,Essential,Team,1,NULL,10.06,27.94,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,24
1043912,201608,1,3,Team,Professional,1,1,27.48,27.48,0,7,1,333,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,3,840
1044125,201607,1,1,Essential,Team,1,1,10,38,28,7,1,2,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,1216
1044910,201606,1,1,Team,Professional,1,NULL,25,59,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1
1044983,201607,1,2,Essential,Team,1,16,80,304,224,6,1,27,20,2,1,4,1,0,NULL,0,0,0,0,0,0,1,0,287
1044997,201608,1,0,Essential,Team,1,NULL,9,25,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2
1045072,201606,1,1,Essential,Team,1,NULL,9,25,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,56
1045119,201610,1,0,Essential,Team,1,NULL,10.12,28.1,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4
1045798,201607,1,0,Professional,Enterprise,1,NULL,NULL,419.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,5
1045948,201607,1,2,Essential,Team,1,1,5.57,21.17,16,7,1,24,4,1,0,0,0,0,NULL,1,0,0,0,0,NULL,NULL,2,372
1046040,201606,1,3,Essential,Team,1,3,11.92,25.17,13,11,1,44,4,1,1,0,1,0,NULL,1,0,0,0,0,1,1,1,0
1046334,201607,1,3,Essential,Team,1,1,5,38,33,6,1,21,41,1,2,0,1,0,NULL,0,1,0,0,0,0,1,1,98
1046750,201607,1,0,Team,Professional,1,NULL,NULL,177,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1
1046881,201607,1,1,Team,Professional,1,NULL,75,177,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,133
1047331,201607,1,0,Team,Professional,1,NULL,NULL,177,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,13
1047351,201607,1,0,Team,Professional,1,NULL,50,118,68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
1047724,201606,1,2,Team,Professional,1,NULL,175,295,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1
1047980,201607,1,3,Essential,Team,1,1,9,25,16,6,1,2,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,0,0
1048645,201607,1,1,Essential,Team,1,NULL,5,19,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,235
1048682,201607,1,2,Essential,Team,1,5,27,75,48,7,1,4,4,1,1,0,0,0,1,0,0,0,0,0,NULL,NULL,0,123
1048743,201607,1,1,Team,Professional,1,NULL,175,413,238,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2287
1048763,201606,1,2,Essential,Team,1,NULL,63,125,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,471
1048873,201608,1,0,Team,Professional,1,NULL,25,25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12
1049203,201608,1,0,Essential,Professional,2,NULL,NULL,295,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
1049227,201607,1,2,Team,Professional,1,2,125.84,258.31,132,6,1,2,4,1,4,0,0,0,NULL,0,1,0,0,0,NULL,NULL,2,398
1049583,201607,1,2,Essential,Professional,2,4,47.69,103.32,56,3,0,10,21,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,122
1050026,201608,1,0,Essential,Team,1,NULL,9,9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
1050536,201608,1,3,Team,Professional,1,4,93.07,93.07,0,9,2,78,12,3,21,3,0,0,NULL,0,0,0,1,0,NULL,NULL,3,291
1050567,201607,1,0,Essential,Team,1,NULL,NULL,75.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,209
1050585,201607,1,2,Essential,Professional,2,8,63,295,232,5,1,3,4,2,1,1,0,0,NULL,0,0,0,0,0,0,1,0,280
1050652,201607,1,0,Essential,Team,1,NULL,5,19,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,11
1050736,201607,1,1,Essential,Team,1,NULL,45,76,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12
1050843,201606,1,5,Essential,Team,1,1,5,19,14,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,0
1050895,201607,1,0,Essential,Team,1,NULL,10,19,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,98
1051092,201607,1,4,Essential,Professional,2,1,5,49,44,6,1,128,4,1,1,0,0,0,NULL,0,1,0,0,0,0,1,1,260
1051105,201607,1,0,Essential,Team,1,NULL,NULL,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,34
1051349,201606,1,1,Essential,Team,1,NULL,30,114,84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,6
1051388,201607,1,3,Team,Professional,1,3,100,236,136,7,1,4,4,1,2,0,1,0,NULL,0,1,0,0,0,0,1,1,38
1051597,201607,1,1,Essential,Team,1,NULL,18,50,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,20
1051767,201607,1,1,Essential,Team,1,NULL,13.18,19.77,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,278
1051818,201607,1,0,Team,Professional,1,NULL,NULL,177,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,837
1052195,201607,1,1,Team,Professional,1,NULL,50,118,68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,418
1052279,201608,1,0,Essential,Team,1,NULL,9,25,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1
1052805,201607,1,4,Team,Professional,1,3,93.07,143.28,50,10,5,128,17,5,1,0,1,0,NULL,1,1,0,0,0,1,1,1,10100
1052969,201608,1,0,Essential,Team,1,NULL,20.11,20.11,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,24
1053003,201608,1,2,Essential,Team,1,1,18,25,7,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,21
1053087,201608,1,1,Essential,Team,1,NULL,10,15,5,7,1,0,4,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,326
1053512,201607,1,3,Essential,Professional,2,1,5,49,44,6,1,454,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,1696
1054417,201609,1,0,Professional,Enterprise,1,2,118,118,0,7,1,4,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,0
1054736,201608,1,1,Essential,Team,1,5,10.06,55.71,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,0,0,0,NULL,NULL,0,400
1054875,201608,1,1,Professional,Enterprise,1,1,59,NULL,NULL,7,1,56,4,1,1,2,1,0,NULL,0,1,0,0,0,0,1,1,102
1055002,201610,1,0,Essential,Professional,2,NULL,70.82,70.82,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,39
1055039,201607,1,1,Essential,Team,1,NULL,27,75,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,80
1055218,201608,1,0,Team,Professional,1,NULL,50,50,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,87
1055381,201607,1,0,Essential,Team,1,NULL,11.12,42.27,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,20
1055536,201607,1,0,Essential,Team,1,NULL,18,25,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1
1055631,201609,1,0,Team,Professional,1,1,25,25,0,7,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,0,1,0,NULL
1055777,201609,1,0,Essential,Team,1,1,18,18,0,2,2,12,4,2,1,0,0,0,NULL,1,1,1,1,0,0,1,2,72
1055824,201608,1,0,Essential,Team,1,NULL,20.11,55.87,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,5
1055825,201608,1,0,Essential,Team,1,NULL,9,25,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,10
1056104,201607,1,1,Team,Professional,1,NULL,75,118,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,128
1056124,201608,1,0,Essential,Team,1,NULL,36,100,64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,703
1056428,201607,1,0,Essential,Team,1,NULL,NULL,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
1056833,201608,1,0,Essential,Team,1,NULL,45,150,105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
1056976,201607,1,0,Essential,Team,1,NULL,9,25,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
1056996,201607,1,2,Team,Professional,1,2,50,59,9,7,1,29,4,3,1,0,0,0,NULL,0,0,0,0,0,0,1,0,49
1057475,201607,1,1,Essential,Team,1,NULL,15,57,42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,6
1057609,201609,1,0,Essential,Team,1,1,45,75,30,8,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,0
1058136,201608,1,0,Essential,Team,1,NULL,26.35,79.06,53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,350
1058227,201608,1,2,Team,Professional,1,NULL,133,343,210,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,657
1058737,201610,1,0,Team,Professional,1,NULL,25,118,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
1059145,201608,1,3,Essential,Team,1,3,45,45,0,6,1,7,4,1,3,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,185
1059434,201607,1,1,Essential,Team,1,NULL,9,25,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,235
1059753,201608,1,1,Essential,Team,1,NULL,10,38,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,17
1060465,201608,1,2,Professional,Enterprise,1,1,49,49,0,5,5,2728,6,1,1,5,1,0,1,0,1,1,1,1,0,1,4,6060
1061079,201608,1,0,Essential,Team,1,NULL,5.59,21.23,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,18
1061119,201609,1,0,Essential,Team,1,1,36,100,64,7,1,4,4,1,1,0,0,0,NULL,0,1,0,0,0,0,1,1,NULL
1061321,201608,1,2,Essential,Professional,2,8,72,59,-13,0,1,369,0,1,8,4,0,0,NULL,0,0,0,0,0,NULL,NULL,0,515
1061534,201608,1,1,Team,Professional,1,7,150,150,0,8,2,22,4,1,4,1,0,0,1,1,1,1,1,0,NULL,NULL,2,2536
1061628,201609,1,1,Team,Professional,1,NULL,38,98,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,126
1061690,201607,1,0,Essential,Team,1,NULL,55,190,135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,72
1061829,201607,1,3,Professional,Enterprise,1,7,413,413,0,14,3,1803,3,2,824,18,0,0,1,0,0,0,1,0,NULL,NULL,1,27
1061850,201607,1,4,Team,Professional,1,2,125,295,170,7,2,285,19,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,1,1458
1061911,201608,1,1,Professional,Enterprise,1,NULL,177,375,198,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2
1062478,201607,1,1,Team,Professional,1,NULL,125,125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,15777
1062803,201609,1,1,Professional,Enterprise,1,8,343,1089,746,2,2,128,5,1,5,1,0,0,NULL,0,0,0,1,0,NULL,NULL,0,NULL
1062957,201607,1,0,Team,Professional,1,NULL,25,59,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,6
1063637,201608,1,3,Essential,Team,1,2,10,10,0,6,1,2,3,1,1,0,0,0,NULL,0,1,0,0,0,0,1,0,153
1063872,201609,1,1,Professional,Enterprise,1,NULL,55.08,111.29,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
1064016,201609,1,0,Essential,Professional,2,7,81,531,450,2,2,15,4,4,2,2,0,0,NULL,0,0,1,1,1,NULL,NULL,1,227
1064033,201607,1,3,Essential,Team,1,2,10,19,9,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,NULL
1064383,201608,1,1,Essential,Professional,2,1,9,9,0,2,1,25,9,1,1,0,0,0,NULL,0,0,0,1,0,NULL,NULL,0,2305
1065375,201608,1,0,Essential,Professional,2,NULL,NULL,118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,104
1065654,201608,1,1,Essential,Team,1,NULL,9,25,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,15
1065657,201609,1,1,Essential,Team,1,1,9,25,16,7,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,2
1065734,201607,1,1,Essential,Team,1,NULL,16.76,42.46,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,29
1066158,201608,1,2,Team,Professional,1,3,100,236,136,5,1,9,8,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,1220
1066806,201608,1,0,Essential,Team,1,NULL,6.59,19.77,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,833
1067248,201607,1,1,Team,Professional,1,NULL,100,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
1067431,201609,1,1,Essential,Team,1,1,23.36,98.64,75,7,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,11
1067588,201608,1,2,Essential,Team,1,1,9,25,16,6,1,11,4,1,3,0,0,0,NULL,1,1,0,0,0,0,1,1,12
1067816,201610,1,0,Team,Professional,1,NULL,24.66,50.62,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,33
1067841,201610,1,0,Team,Professional,1,1,49.32,101.24,52,7,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,12
1067917,201609,1,0,Essential,Team,1,5,10,38,28,7,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,11
1067986,201608,1,0,Essential,Team,1,NULL,20,76,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
1068153,201608,1,0,Team,Professional,1,NULL,75,118,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,7
1068213,201607,1,0,Essential,Team,1,NULL,NULL,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4
1068266,201608,1,2,Essential,Team,1,10,90,125,35,6,1,2811,4,2,1,0,0,0,NULL,0,0,0,0,0,0,1,1,1798
1068314,201607,1,3,Essential,Enterprise,3,1,9,125,116,6,1,2,4,1,1,0,0,0,NULL,1,0,0,0,0,NULL,NULL,0,0
1068424,201608,1,1,Professional,Enterprise,1,NULL,59,125,66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,24
1068563,201608,1,1,Team,Professional,1,NULL,100,236,136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
1068600,201608,1,3,Team,Professional,1,2,38,76,38,7,1,3,4,1,1,0,1,0,NULL,0,1,0,1,0,0,1,0,194
1068638,201608,1,1,Essential,Team,1,NULL,9,25,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,8
1068762,201609,1,0,Essential,Team,1,1,NULL,5,NULL,7,1,3,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,1,0
1068823,201608,1,1,Professional,Enterprise,1,1,295,500,205,7,2,2,4,1,1,0,0,0,NULL,0,1,1,0,0,0,1,0,74
1068935,201608,1,3,Essential,Professional,2,1,9,NULL,NULL,6,1,7,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,253
1069129,201608,1,0,Professional,Enterprise,1,NULL,59,125,66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4
1069398,201608,1,0,Essential,Team,1,NULL,35.58,75.11,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,328
1069554,201610,1,0,Essential,Team,1,1,5,19,14,7,2,15,4,1,1,0,1,0,NULL,0,1,1,0,0,0,1,1,0
1069792,201607,1,0,Essential,Enterprise,3,NULL,9,125,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,288
1069865,201609,1,0,Professional,Enterprise,1,5,118,250,132,7,1,6,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,1
1069994,201610,1,0,Essential,Team,1,3,18,25,7,7,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,9
1070000,201608,1,3,Team,Enterprise,2,3,192.39,192.39,0,3,1,11,4,1,1,0,0,0,NULL,0,0,0,1,0,0,1,0,5036
1070078,201608,1,0,Team,Professional,1,NULL,100,236,136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
1070310,201608,1,1,Essential,Team,1,NULL,5,19,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1
1070369,201608,1,3,Essential,Team,1,1,9,9,0,6,1,2,4,1,2,0,1,0,NULL,0,0,0,0,0,0,1,0,1
1070726,201608,1,0,Team,Professional,1,NULL,NULL,147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12
1070727,201607,1,4,Team,Professional,1,4,75,59,-16,11,1,671,4,2,1,11,0,0,NULL,1,1,0,0,0,NULL,NULL,6,211302
1070970,201608,1,2,Essential,Team,1,1,9,25,16,7,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,24
1071165,201608,1,0,Essential,Team,1,NULL,27,75,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,950
1071426,201607,1,3,Essential,Team,1,1,9,25,16,6,1,5,4,1,0,0,0,0,NULL,0,1,0,0,0,0,1,0,4
1071653,201608,1,1,Essential,Team,1,NULL,9,25,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,24
1071715,201609,1,1,Team,Professional,1,6,75,177,102,7,1,9,4,1,2,30,0,0,NULL,1,1,0,0,0,0,1,4,8752
1072574,201608,1,1,Essential,Team,1,NULL,10,38,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,593
1072641,201608,1,0,Essential,Team,1,NULL,10.06,27.94,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,246
1072717,201608,1,1,Team,Professional,1,NULL,100,236,136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,844
1072827,201608,1,1,Team,Professional,1,NULL,25,59,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,709
